num,name,heightm,weightkg,color,prevo,evoLevel,otherFormes,formeOrder,canGigantamax,baseSpecies,forme,requiredItem,changesFrom,evoCondition,evoType,gen,evoItem,evoRegion,canHatch,evoMove,baseForme,cosmeticFormes,maxHP,requiredAbility,battleOnly,requiredMove,requiredItems,cannotDynamax,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water,eggGroup_Amorphous,eggGroup_Bug,eggGroup_Ditto,eggGroup_Dragon,eggGroup_Fairy,eggGroup_Field,eggGroup_Flying,eggGroup_Grass,eggGroup_Human-Like,eggGroup_Mineral,eggGroup_Monster,eggGroup_Undiscovered,eggGroup_Water 1,eggGroup_Water 2,eggGroup_Water 3,M,F,hp,atk,def,spa,spd,spe,ability_0,ability_H,ability_1,ability_S,legendary,numEvos
42,Golbat,1.6,55.0,Purple,Zubat,22.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,75,80,70,65,75,90,Inner Focus,Infiltrator,,,,1.0
43,Oddish,0.5,5.4,Blue,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,45,50,55,75,65,30,Chlorophyll,Run Away,,,,1.0
44,Gloom,0.8,8.6,Blue,Oddish,21.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,60,65,70,85,75,40,Chlorophyll,Stench,,,,2.0
45,Vileplume,1.2,18.6,Red,Gloom,,,,,,,,,,useItem,1.0,Leaf Stone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,75,80,85,110,90,50,Chlorophyll,Effect Spore,,,,
46,Paras,0.30000000000000004,5.4,Red,,,,,,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,35,70,55,45,55,25,Effect Spore,Damp,Dry Skin,,,1.0
47,Parasect,1.0,29.5,Red,Paras,24.0,,,,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,60,95,80,60,80,30,Effect Spore,Damp,Dry Skin,,,
48,Venonat,1.0,30.0,Purple,,,,,,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,55,50,40,55,45,Compound Eyes,Run Away,Tinted Lens,,,1.0
49,Venomoth,1.5,12.5,Purple,Venonat,31.0,,,,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70,65,60,90,75,90,Shield Dust,Wonder Skin,Tinted Lens,,,
50,Diglett,0.2,0.8,Brown,,,['Diglett-Alola'],"['Diglett', 'Diglett-Alola']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,10,55,25,35,45,95,Sand Veil,Sand Force,Arena Trap,,,1.0
50,Diglett-Alola,0.2,1.0,Brown,,,,,,Diglett,Alola,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,10,55,30,35,45,90,Sand Veil,Sand Force,Tangling Hair,,,1.0
51,Dugtrio,0.7000000000000001,33.3,Brown,Diglett,26.0,['Dugtrio-Alola'],"['Dugtrio', 'Dugtrio-Alola']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,35,100,50,50,70,120,Sand Veil,Sand Force,Arena Trap,,,
51,Dugtrio-Alola,0.7000000000000001,66.6,Brown,Diglett-Alola,26.0,,,,Dugtrio,Alola,,,,,7.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,35,100,60,50,70,110,Sand Veil,Sand Force,Tangling Hair,,,
52,Meowth,0.4,4.2,Yellow,,,"['Meowth-Alola', 'Meowth-Galar']","['Meowth', 'Meowth-Alola', 'Meowth-Galar']",G-Max Gold Rush,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,40,45,35,40,40,90,Pickup,Unnerve,Technician,,,1.0
52,Meowth-Alola,0.4,4.2,Blue,,,,,,Meowth,Alola,,,,,7.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,40,35,35,50,40,90,Pickup,Rattled,Technician,,,1.0
52,Meowth-Galar,0.4,7.5,Brown,,,,,,Meowth,Galar,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,50,65,55,40,40,40,Pickup,Unnerve,Tough Claws,,,1.0
52,Meowth-Gmax,33.0,0.0,Yellow,,,,,,Meowth,Gmax,,Meowth,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,40,45,35,40,40,90,Pickup,Unnerve,Technician,,,
53,Persian,1.0,32.0,Yellow,Meowth,28.0,['Persian-Alola'],"['Persian', 'Persian-Alola']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,70,60,65,65,115,Limber,Unnerve,Technician,,,
53,Persian-Alola,1.1,33.0,Blue,Meowth-Alola,,,,,Persian,Alola,,,,levelFriendship,7.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,60,60,75,65,115,Fur Coat,Rattled,Technician,,,
54,Psyduck,0.8,19.6,Yellow,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,50,52,48,65,50,55,Damp,Swift Swim,Cloud Nine,,,1.0
55,Golduck,1.7000000000000002,76.6,Blue,Psyduck,33.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,80,82,78,95,80,85,Damp,Swift Swim,Cloud Nine,,,
56,Mankey,0.5,28.0,Brown,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,40,80,35,35,45,70,Vital Spirit,Defiant,Anger Point,,,1.0
57,Primeape,1.0,32.0,Brown,Mankey,28.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,105,60,60,70,95,Vital Spirit,Defiant,Anger Point,,,1.0
58,Growlithe,0.7000000000000001,19.0,Brown,,,['Growlithe-Hisui'],"['Growlithe', 'Growlithe-Hisui']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0.25,55,70,45,70,50,60,Intimidate,Justified,Flash Fire,,,1.0
58,Growlithe-Hisui,0.8,22.7,Brown,,,,,,Growlithe,Hisui,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0.25,60,75,45,65,50,55,Intimidate,Rock Head,Flash Fire,,,1.0
59,Arcanine,1.9,155.0,Brown,Growlithe,,['Arcanine-Hisui'],"['Arcanine', 'Arcanine-Hisui']",,,,,,,useItem,1.0,Fire Stone,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0.25,90,110,80,100,80,95,Intimidate,Justified,Flash Fire,,,
59,Arcanine-Hisui,2.0,168.0,Brown,Growlithe-Hisui,,,,,Arcanine,Hisui,,,,useItem,8.0,Fire Stone,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0.25,95,115,80,95,80,90,Intimidate,Rock Head,Flash Fire,,,
60,Poliwag,0.6000000000000001,12.4,Blue,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,40,50,40,40,40,90,Water Absorb,Swift Swim,Damp,,,1.0
61,Poliwhirl,1.0,20.0,Blue,Poliwag,25.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,65,65,65,50,50,90,Water Absorb,Swift Swim,Damp,,,2.0
62,Poliwrath,1.3,54.0,Blue,Poliwhirl,,,,,,,,,,useItem,1.0,Water Stone,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,90,95,95,70,90,70,Water Absorb,Swift Swim,Damp,,,
63,Abra,0.9,19.5,Brown,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,25,20,15,105,55,90,Synchronize,Magic Guard,Inner Focus,,,1.0
64,Kadabra,1.3,56.5,Brown,Abra,16.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,40,35,30,120,70,105,Synchronize,Magic Guard,Inner Focus,,,1.0
65,Alakazam,1.5,48.0,Brown,Kadabra,,['Alakazam-Mega'],"['Alakazam', 'Alakazam-Mega']",,,,,,,trade,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,55,50,45,135,95,120,Synchronize,Magic Guard,Inner Focus,,,
65,Alakazam-Mega,1.2,48.0,Brown,,,,,,Alakazam,Mega,Alakazite,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,55,50,65,175,105,150,Trace,,,,,
66,Machop,0.8,19.5,Gray,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,70,80,50,35,35,35,Guts,Steadfast,No Guard,,,1.0
67,Machoke,1.5,70.5,Gray,Machop,28.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,80,100,70,50,60,45,Guts,Steadfast,No Guard,,,1.0
68,Machamp,1.6,130.0,Gray,Machoke,,,,G-Max Chi Strike,,,,,,trade,1.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,90,130,80,65,85,55,Guts,Steadfast,No Guard,,,
68,Machamp-Gmax,25.0,0.0,Gray,,,,,,Machamp,Gmax,,Machamp,,,8.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,90,130,80,65,85,55,Guts,Steadfast,No Guard,,,
69,Bellsprout,0.7000000000000001,4.0,Green,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,50,75,35,70,30,40,Chlorophyll,Gluttony,,,,1.0
70,Weepinbell,1.0,6.4,Green,Bellsprout,21.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,65,90,50,85,45,55,Chlorophyll,Gluttony,,,,1.0
71,Victreebel,1.7000000000000002,15.5,Green,Weepinbell,,,,,,,,,,useItem,1.0,Leaf Stone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,80,105,65,100,70,70,Chlorophyll,Gluttony,,,,
72,Tentacool,0.9,45.5,Blue,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,40,40,35,50,100,70,Clear Body,Rain Dish,Liquid Ooze,,,1.0
73,Tentacruel,1.6,55.0,Blue,Tentacool,30.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,80,70,65,80,120,100,Clear Body,Rain Dish,Liquid Ooze,,,
74,Geodude,0.4,20.0,Brown,,,['Geodude-Alola'],"['Geodude', 'Geodude-Alola']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,40,80,100,30,30,20,Rock Head,Sand Veil,Sturdy,,,1.0
74,Geodude-Alola,0.4,20.3,Gray,,,,,,Geodude,Alola,,,,,7.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,40,80,100,30,30,20,Magnet Pull,Galvanize,Sturdy,,,1.0
75,Graveler,1.0,105.0,Brown,Geodude,25.0,['Graveler-Alola'],"['Graveler', 'Graveler-Alola']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,55,95,115,45,45,35,Rock Head,Sand Veil,Sturdy,,,1.0
75,Graveler-Alola,1.0,110.0,Gray,Geodude-Alola,25.0,,,,Graveler,Alola,,,,,7.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,55,95,115,45,45,35,Magnet Pull,Galvanize,Sturdy,,,1.0
76,Golem,1.4,300.0,Brown,Graveler,,['Golem-Alola'],"['Golem', 'Golem-Alola']",,,,,,,trade,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,80,120,130,55,65,45,Rock Head,Sand Veil,Sturdy,,,
76,Golem-Alola,1.7000000000000002,316.0,Gray,Graveler-Alola,,,,,Golem,Alola,,,,trade,7.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,80,120,130,55,65,45,Magnet Pull,Galvanize,Sturdy,,,
77,Ponyta,1.0,30.0,Yellow,,,['Ponyta-Galar'],"['Ponyta', 'Ponyta-Galar']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,50,85,55,65,65,90,Run Away,Flame Body,Flash Fire,,,1.0
77,Ponyta-Galar,0.8,24.0,White,,,,,,Ponyta,Galar,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,50,85,55,65,65,90,Run Away,Anticipation,Pastel Veil,,,1.0
78,Rapidash,1.7000000000000002,95.0,Yellow,Ponyta,40.0,['Rapidash-Galar'],"['Rapidash', 'Rapidash-Galar']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,100,70,80,80,105,Run Away,Flame Body,Flash Fire,,,
78,Rapidash-Galar,1.7000000000000002,80.0,White,Ponyta-Galar,40.0,,,,Rapidash,Galar,,,,,8.0,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,65,100,70,80,80,105,Run Away,Anticipation,Pastel Veil,,,
79,Slowpoke,1.2,36.0,Pink,,,['Slowpoke-Galar'],"['Slowpoke', 'Slowpoke-Galar']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,90,65,65,40,40,15,Oblivious,Regenerator,Own Tempo,,,2.0
79,Slowpoke-Galar,1.2,36.0,Pink,,,,,,Slowpoke,Galar,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,90,65,65,40,40,15,Gluttony,Regenerator,Own Tempo,,,2.0
80,Slowbro,1.6,78.5,Pink,Slowpoke,37.0,"['Slowbro-Mega', 'Slowbro-Galar']","['Slowbro', 'Slowbro-Mega', 'Slowbro-Galar']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,95,75,110,100,80,30,Oblivious,Regenerator,Own Tempo,,,
80,Slowbro-Mega,2.0,120.0,Pink,,,,,,Slowbro,Mega,Slowbronite,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,95,75,180,130,80,30,Shell Armor,,,,,
80,Slowbro-Galar,1.6,70.5,Pink,Slowpoke-Galar,,,,,Slowbro,Galar,,,,useItem,8.0,Galarica Cuff,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,95,100,95,100,70,30,Quick Draw,Regenerator,Own Tempo,,,
81,Magnemite,0.30000000000000004,6.0,Gray,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,25,35,70,95,55,45,Magnet Pull,Analytic,Sturdy,,,1.0
82,Magneton,1.0,60.0,Gray,Magnemite,30.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,50,60,95,120,70,70,Magnet Pull,Analytic,Sturdy,,,1.0
83,Farfetch’d,0.8,15.0,Brown,,,['Farfetch’d-Galar'],"['Farfetch’d', 'Farfetch’d-Galar']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,52,90,55,58,62,60,Keen Eye,Defiant,Inner Focus,,,
83,Farfetch’d-Galar,0.8,15.0,Brown,,,,,,Farfetch’d,Galar,,,,,8.0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,52,95,55,58,62,55,Steadfast,Scrappy,,,,1.0
84,Doduo,1.4,39.2,Brown,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,35,85,45,35,35,75,Run Away,Tangled Feet,Early Bird,,,1.0
85,Dodrio,1.8,85.2,Brown,Doduo,31.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,60,110,70,60,60,110,Run Away,Tangled Feet,Early Bird,,,
86,Seel,1.1,90.0,White,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,65,45,55,45,70,45,Thick Fat,Ice Body,Hydration,,,1.0
87,Dewgong,1.7000000000000002,120.0,White,Seel,34.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,90,70,80,70,95,70,Thick Fat,Ice Body,Hydration,,,
88,Grimer,0.9,30.0,Purple,,,['Grimer-Alola'],"['Grimer', 'Grimer-Alola']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,80,80,50,40,50,25,Stench,Poison Touch,Sticky Hold,,,1.0
88,Grimer-Alola,0.7000000000000001,42.0,Green,,,,,,Grimer,Alola,,,,,7.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,80,80,50,40,50,25,Poison Touch,Power of Alchemy,Gluttony,,,1.0
89,Muk,1.2,30.0,Purple,Grimer,38.0,['Muk-Alola'],"['Muk', 'Muk-Alola']",,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,105,105,75,65,100,50,Stench,Poison Touch,Sticky Hold,,,
89,Muk-Alola,1.0,52.0,Green,Grimer-Alola,38.0,,,,Muk,Alola,,,,,7.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,105,105,75,65,100,50,Poison Touch,Power of Alchemy,Gluttony,,,
90,Shellder,0.30000000000000004,4.0,Purple,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,30,65,100,45,25,40,Shell Armor,Overcoat,Skill Link,,,1.0
91,Cloyster,1.5,132.5,Purple,Shellder,,,,,,,,,,useItem,1.0,Water Stone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,50,95,180,85,45,70,Shell Armor,Overcoat,Skill Link,,,
92,Gastly,1.3,0.1,Purple,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,35,30,100,35,80,Levitate,,,,,1.0
93,Haunter,1.6,0.1,Purple,Gastly,25.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,50,45,115,55,95,Levitate,,,,,1.0
94,Gengar,1.5,40.5,Purple,Haunter,,['Gengar-Mega'],"['Gengar', 'Gengar-Mega']",G-Max Terror,,,,,,trade,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,65,60,130,75,110,Cursed Body,,,,,
94,Gengar-Mega,1.4,40.5,Purple,,,,,,Gengar,Mega,Gengarite,,,,6.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,65,80,170,95,130,Shadow Tag,,,,,
94,Gengar-Gmax,20.0,0.0,Purple,,,,,,Gengar,Gmax,,Gengar,,,8.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,65,60,130,75,110,Cursed Body,,,,,
95,Onix,8.8,210.0,Gray,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,35,45,160,30,45,70,Rock Head,Weak Armor,Sturdy,,,1.0
96,Drowzee,1.0,32.4,Yellow,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,60,48,45,43,90,42,Insomnia,Inner Focus,Forewarn,,,1.0
97,Hypno,1.6,75.6,Yellow,Drowzee,26.0,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,85,73,70,73,115,67,Insomnia,Inner Focus,Forewarn,,,
98,Krabby,0.4,6.5,Red,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,30,105,90,25,25,50,Hyper Cutter,Sheer Force,Shell Armor,,,1.0
99,Kingler,1.3,60.0,Red,Krabby,28.0,,,G-Max Foam Burst,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,55,130,115,50,50,75,Hyper Cutter,Sheer Force,Shell Armor,,,
